Image_Metadata_MasterIndex,ImageNumber,ObjectNumber,Class,Image_ImageQuality_LocalFocusScore_OrigDNA_5.x,UserAnnotation_Blurry,UserAnnotation_Debris,UserAnnotation_Empty,Image_Metadata_Plate,Image_Metadata_Well,Image_Metadata_Site,Image_PathName_OrigActin,Image_PathName_OrigDNA,Image_PathName_OrigER,Image_PathName_OrigGolgi,Image_PathName_OrigMito,Image_PathName_OrigRNA,Image_URL_OrigActin,Image_URL_OrigDNA,Image_URL_OrigER,Image_URL_OrigGolgi,Image_URL_OrigMito,Image_URL_OrigRNA,Image_ImageQuality_LocalFocusScore_OrigDNA_5.y
452,1094,1,DNA,2.713299527737e-4,0,1,0,Plate3_PCO_6ch_4site_10XPA_Crestz,L11,1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_L11_s1_w2.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_L11_s1_w6.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_L11_s1_w5.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_L11_s1_w3.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_L11_s1_w1.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_L11_s1_w4.TIF,2.713299527737e-4
451,1091,1,DNA,7.018317143182365e-5,0,1,0,Plate3_PCO_6ch_4site_10XPA_Crestz,L10,2,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_L10_s2_w2.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_L10_s2_w6.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_L10_s2_w5.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_L10_s2_w3.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_L10_s2_w1.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_L10_s2_w4.TIF,7.018317143182365e-5
460,1216,1,DNA,7.355487074461337e-5,0,1,0,Plate3_PCO_6ch_4site_10XPA_Crestz,M17,3,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_M17_s3_w2.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_M17_s3_w6.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_M17_s3_w5.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_M17_s3_w3.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_M17_s3_w1.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_M17_s3_w4.TIF,7.355487074461337e-5
459,1212,1,DNA,1.957288555789e-4,0,1,0,Plate3_PCO_6ch_4site_10XPA_Crestz,M16,3,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_M16_s3_w2.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_M16_s3_w6.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_M16_s3_w5.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_M16_s3_w3.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_M16_s3_w1.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_M16_s3_w4.TIF,1.957288555789e-4
458,1207,1,DNA,2.245695192747e-4,0,1,0,Plate3_PCO_6ch_4site_10XPA_Crestz,M15,2,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_M15_s2_w2.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_M15_s2_w6.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_M15_s2_w5.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_M15_s2_w3.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_M15_s2_w1.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_M15_s2_w4.TIF,2.245695192747e-4
457,1201,1,DNA,1.625037157572e-4,0,1,0,Plate3_PCO_6ch_4site_10XPA_Crestz,M13,4,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_M13_s4_w2.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_M13_s4_w6.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_M13_s4_w5.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_M13_s4_w3.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_M13_s4_w1.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_M13_s4_w4.TIF,1.625037157572e-4
456,1128,1,DNA,3.000386139023e-4,0,1,0,Plate3_PCO_6ch_4site_10XPA_Crestz,L19,3,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_L19_s3_w2.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_L19_s3_w6.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_L19_s3_w5.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_L19_s3_w3.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_L19_s3_w1.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_L19_s3_w4.TIF,3.000386139023e-4
465,1276,1,DNA,2.643544381598e-4,0,1,0,Plate3_PCO_6ch_4site_10XPA_Crestz,N08,3,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_N08_s3_w2.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_N08_s3_w6.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_N08_s3_w5.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_N08_s3_w3.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_N08_s3_w1.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_N08_s3_w4.TIF,2.643544381598e-4
464,1255,1,DNA,1.803771845721e-4,0,1,0,Plate3_PCO_6ch_4site_10XPA_Crestz,N03,2,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_N03_s2_w2.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_N03_s2_w6.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_N03_s2_w5.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_N03_s2_w3.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_N03_s2_w1.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_N03_s2_w4.TIF,1.803771845721e-4
463,1249,1,DNA,1.005501316686e-4,0,1,0,Plate3_PCO_6ch_4site_10XPA_Crestz,N01,4,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,D:\2020_11_06_Scope1_MolDev\images\Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105\TimePoint_1,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_N01_s4_w2.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_N01_s4_w6.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_N01_s4_w5.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_N01_s4_w3.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_N01_s4_w1.TIF,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_06_Scope1_MolDev/images/Plate3-PCO-6ch-4site-10XPA-Crest-z_Plate_20105/TimePoint_1/Plate3-PCO-6ch-4site-10XPA-Crest-z_N01_s4_w4.TIF,1.005501316686e-4
