Image_Metadata_MasterIndex,ImageNumber,ObjectNumber,Class,Image_ImageQuality_TotalArea_OrigDNA.x,UserAnnotation_Debris,UserAnnotation_Ded,UserAnnotation_Empty,UserAnnotation_Saturated,UserAnnotation_Blurry,Image_PathName_OrigAGP,Image_PathName_OrigDNA,Image_PathName_OrigER,Image_PathName_OrigMito,Image_PathName_OrigRNA,Image_URL_OrigAGP,Image_URL_OrigDNA,Image_URL_OrigER,Image_URL_OrigMito,Image_URL_OrigRNA,Image_PathName_OrigActin,Image_PathName_OrigGolgi,Image_URL_OrigActin,Image_URL_OrigGolgi,Image_ImageQuality_TotalArea_OrigDNA.y
104,440,1,DNA,1166400,1,0,0,0,0,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r07c03f02p01-ch4sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r07c03f02p01-ch1sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r07c03f02p01-ch2sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r07c03f02p01-ch5sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r07c03f02p01-ch3sk1fk1fl1.tiff,NA,NA,NA,NA,1166400
105,468,1,DNA,1166400,1,0,0,0,0,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r07c12f03p01-ch4sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r07c12f03p01-ch1sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r07c12f03p01-ch2sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r07c12f03p01-ch5sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r07c12f03p01-ch3sk1fk1fl1.tiff,NA,NA,NA,NA,1166400
103,389,1,DNA,1166400,1,0,1,0,0,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r06c10f02p01-ch4sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r06c10f02p01-ch1sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r06c10f02p01-ch2sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r06c10f02p01-ch5sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r06c10f02p01-ch3sk1fk1fl1.tiff,NA,NA,NA,NA,1166400
101,335,1,DNA,1166400,1,0,0,0,0,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r05c16f02p01-ch4sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r05c16f02p01-ch1sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r05c16f02p01-ch2sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r05c16f02p01-ch5sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r05c16f02p01-ch3sk1fk1fl1.tiff,NA,NA,NA,NA,1166400
104,440,1,ER,1166400,1,0,0,0,0,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r07c03f02p01-ch4sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r07c03f02p01-ch1sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r07c03f02p01-ch2sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r07c03f02p01-ch5sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r07c03f02p01-ch3sk1fk1fl1.tiff,NA,NA,NA,NA,1166400
105,468,1,ER,1166400,1,0,0,0,0,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r07c12f03p01-ch4sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r07c12f03p01-ch1sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r07c12f03p01-ch2sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r07c12f03p01-ch5sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r07c12f03p01-ch3sk1fk1fl1.tiff,NA,NA,NA,NA,1166400
104,440,1,AGP,1166400,1,0,0,0,0,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r07c03f02p01-ch4sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r07c03f02p01-ch1sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r07c03f02p01-ch2sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r07c03f02p01-ch5sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r07c03f02p01-ch3sk1fk1fl1.tiff,NA,NA,NA,NA,1166400
102,357,1,AGP,1166400,1,0,0,0,0,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r05c23f03p01-ch4sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r05c23f03p01-ch1sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r05c23f03p01-ch2sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r05c23f03p01-ch5sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r05c23f03p01-ch3sk1fk1fl1.tiff,NA,NA,NA,NA,1166400
107,487,1,Mito,1166400,1,0,0,0,0,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r07c19f01p01-ch4sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r07c19f01p01-ch1sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r07c19f01p01-ch2sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r07c19f01p01-ch5sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r07c19f01p01-ch3sk1fk1fl1.tiff,NA,NA,NA,NA,1166400
108,506,1,Mito,1166400,1,0,0,0,0,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r08c01f02p01-ch4sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r08c01f02p01-ch1sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r08c01f02p01-ch2sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r08c01f02p01-ch5sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r08c01f02p01-ch3sk1fk1fl1.tiff,NA,NA,NA,NA,1166400
109,507,1,Mito,1166400,1,0,0,0,0,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r08c01f03p01-ch4sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r08c01f03p01-ch1sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r08c01f03p01-ch2sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r08c01f03p01-ch5sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r08c01f03p01-ch3sk1fk1fl1.tiff,NA,NA,NA,NA,1166400
109,507,1,RNA,1166400,1,0,0,0,0,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,D:\2020_11_16_Scope1_PE\images\NC_BIN2_1Plane\CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1\Images,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r08c01f03p01-ch4sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r08c01f03p01-ch1sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r08c01f03p01-ch2sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r08c01f03p01-ch5sk1fk1fl1.tiff,s3://jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_16_Scope1_PE/images/NC_BIN2_1Plane/CPBroadPhenixNC1PlaneP1__2020-11-09T11_11_47-Measurement1/Images/r08c01f03p01-ch3sk1fk1fl1.tiff,NA,NA,NA,NA,1166400
